timestamp,year,month,region,application,metric,value
2024-12-02 04:15:00,2024,12,Maharashtra,API,error_count,276.59
2024-12-15 04:27:00,2024,12,Maharashtra,WebApp,request_count,297.03
2024-12-06 12:28:00,2024,12,Maharashtra,WebApp,cpu_usage,633.13
2024-12-11 02:17:00,2024,12,Maharashtra,Analytics,cpu_usage,281.86
2024-12-31 19:28:00,2024,12,Maharashtra,WebApp,error_count,920.61
2024-12-04 08:35:00,2024,12,Maharashtra,Payment,request_count,608.48
2024-12-17 05:50:00,2024,12,Maharashtra,MobileApp,memory_usage,405.94
2024-12-09 03:54:00,2024,12,Maharashtra,Payment,request_count,588.28
2024-12-04 00:49:00,2024,12,Maharashtra,Analytics,cpu_usage,708.02
2024-12-20 10:41:00,2024,12,Maharashtra,Payment,request_count,846.04
2024-12-31 04:41:00,2024,12,Maharashtra,Payment,error_count,117.42
2024-12-28 23:01:00,2024,12,Maharashtra,WebApp,request_count,889.54
2024-12-19 03:47:00,2024,12,Maharashtra,MobileApp,request_count,678.91
2024-12-11 08:28:00,2024,12,Maharashtra,API,response_time,215.17
2024-12-08 03:53:00,2024,12,Maharashtra,WebApp,response_time,115.12
2024-12-01 10:27:00,2024,12,Maharashtra,Payment,error_count,156.05
2024-12-08 10:26:00,2024,12,Maharashtra,Payment,request_count,940.77
2024-12-19 02:34:00,2024,12,Maharashtra,MobileApp,response_time,676.15
2024-12-02 05:40:00,2024,12,Maharashtra,MobileApp,error_count,443.25
2024-12-17 20:09:00,2024,12,Maharashtra,MobileApp,request_count,527.77
2024-12-31 02:12:00,2024,12,Maharashtra,WebApp,error_count,560.87
2024-12-29 07:23:00,2024,12,Maharashtra,MobileApp,error_count,632.47
2024-12-12 04:05:00,2024,12,Maharashtra,Payment,request_count,152.05
2024-12-07 20:05:00,2024,12,Maharashtra,API,error_count,786.66
2024-12-12 08:29:00,2024,12,Maharashtra,Payment,request_count,548.26
2024-12-30 10:11:00,2024,12,Maharashtra,MobileApp,memory_usage,505.29
2024-12-31 12:48:00,2024,12,Maharashtra,WebApp,response_time,276.44
2024-12-18 20:31:00,2024,12,Maharashtra,MobileApp,memory_usage,658.89
2024-12-16 18:49:00,2024,12,Maharashtra,WebApp,memory_usage,258.07
2024-12-11 05:53:00,2024,12,Maharashtra,Analytics,cpu_usage,331.82
2024-12-09 13:53:00,2024,12,Maharashtra,Analytics,response_time,695.79
2024-12-17 13:29:00,2024,12,Maharashtra,Payment,error_count,314.32
2024-12-07 11:00:00,2024,12,Maharashtra,Analytics,cpu_usage,327.61
2024-12-18 01:24:00,2024,12,Maharashtra,API,response_time,531.47
2024-12-03 01:54:00,2024,12,Maharashtra,API,error_count,693.13
2024-12-24 07:45:00,2024,12,Maharashtra,WebApp,error_count,523.28
2024-12-13 22:33:00,2024,12,Maharashtra,API,request_count,651.8
2024-12-13 19:57:00,2024,12,Maharashtra,Payment,request_count,32.14
2024-12-17 20:51:00,2024,12,Maharashtra,MobileApp,request_count,391.12
2024-12-02 01:47:00,2024,12,Maharashtra,MobileApp,cpu_usage,784.94
2024-12-15 15:00:00,2024,12,Maharashtra,Analytics,response_time,267.79
2024-12-31 13:10:00,2024,12,Maharashtra,MobileApp,response_time,426.88
2024-12-08 12:11:00,2024,12,Maharashtra,API,memory_usage,679.94
2024-12-21 13:52:00,2024,12,Maharashtra,MobileApp,request_count,506.62
2024-12-11 10:40:00,2024,12,Maharashtra,Analytics,response_time,288.37
2024-12-07 00:48:00,2024,12,Maharashtra,WebApp,memory_usage,58.19
2024-12-31 15:24:00,2024,12,Maharashtra,WebApp,memory_usage,636.79
2024-12-08 15:25:00,2024,12,Maharashtra,MobileApp,error_count,607.84
2024-12-14 22:08:00,2024,12,Maharashtra,Payment,memory_usage,391.62
2024-12-21 05:50:00,2024,12,Maharashtra,MobileApp,error_count,111.71
2024-12-11 16:33:00,2024,12,Maharashtra,Payment,request_count,995.06
2024-12-26 20:17:00,2024,12,Maharashtra,Payment,memory_usage,242.75
2024-12-31 04:13:00,2024,12,Maharashtra,MobileApp,request_count,167.85
2024-12-16 03:38:00,2024,12,Maharashtra,WebApp,response_time,981.03
2024-12-21 07:35:00,2024,12,Maharashtra,WebApp,memory_usage,159.66
2024-12-18 02:43:00,2024,12,Maharashtra,API,error_count,919.95
2024-12-17 06:02:00,2024,12,Maharashtra,Analytics,cpu_usage,913.87
2024-12-11 22:53:00,2024,12,Maharashtra,API,cpu_usage,118.64
2024-12-15 07:48:00,2024,12,Maharashtra,Analytics,response_time,823.98
2024-12-02 22:00:00,2024,12,Maharashtra,WebApp,request_count,378.54
2024-12-18 20:25:00,2024,12,Maharashtra,API,response_time,807.65
2024-12-23 13:22:00,2024,12,Maharashtra,Analytics,error_count,231.82
2024-12-26 19:00:00,2024,12,Maharashtra,Analytics,response_time,844.15
2024-12-06 05:47:00,2024,12,Maharashtra,WebApp,request_count,791.7
2024-12-05 01:01:00,2024,12,Maharashtra,Payment,error_count,85.11
2024-12-06 14:33:00,2024,12,Maharashtra,Payment,response_time,721.62
2024-12-15 21:39:00,2024,12,Maharashtra,MobileApp,response_time,566.61
2024-12-10 03:11:00,2024,12,Maharashtra,Payment,error_count,921.36
2024-12-24 10:58:00,2024,12,Maharashtra,MobileApp,memory_usage,397.22
2024-12-04 12:31:00,2024,12,Maharashtra,Analytics,cpu_usage,488.12
2024-12-14 06:41:00,2024,12,Maharashtra,API,request_count,729.19
2024-12-03 02:29:00,2024,12,Maharashtra,Analytics,error_count,633.09
2024-12-16 00:07:00,2024,12,Maharashtra,Payment,request_count,643.09
2024-12-08 00:40:00,2024,12,Maharashtra,Analytics,response_time,639.22
2024-12-15 17:11:00,2024,12,Maharashtra,Analytics,cpu_usage,713.54
2024-12-08 02:00:00,2024,12,Maharashtra,Analytics,memory_usage,133.6
2024-12-13 12:02:00,2024,12,Maharashtra,Payment,error_count,569.34
2024-12-14 22:46:00,2024,12,Maharashtra,MobileApp,memory_usage,795.84
