timestamp,year,month,region,application,metric,value
2022-09-20 03:20:00,2022,9,Karnataka,WebApp,memory_usage,430.41
2022-09-02 21:14:00,2022,9,Karnataka,Analytics,memory_usage,325.5
2022-09-09 21:18:00,2022,9,Karnataka,API,memory_usage,630.54
2022-09-26 08:26:00,2022,9,Karnataka,API,memory_usage,573.3
2022-09-12 01:11:00,2022,9,Karnataka,API,response_time,529.31
2022-09-20 18:44:00,2022,9,Karnataka,Payment,cpu_usage,250.56
2022-09-20 01:36:00,2022,9,Karnataka,Analytics,error_count,817.42
2022-09-14 00:02:00,2022,9,Karnataka,Analytics,request_count,158.96
2022-09-01 14:31:00,2022,9,Karnataka,MobileApp,memory_usage,69.53
2022-09-05 08:20:00,2022,9,Karnataka,Payment,memory_usage,105.91
2022-09-21 00:51:00,2022,9,Karnataka,WebApp,request_count,904.37
2022-09-28 00:37:00,2022,9,Karnataka,WebApp,request_count,162.96
2022-09-08 02:23:00,2022,9,Karnataka,Analytics,memory_usage,452.34
2022-09-16 18:24:00,2022,9,Karnataka,WebApp,response_time,116.59
2022-09-04 16:25:00,2022,9,Karnataka,Payment,error_count,980.5
2022-09-09 05:43:00,2022,9,Karnataka,API,memory_usage,279.7
2022-09-21 01:18:00,2022,9,Karnataka,WebApp,request_count,114.21
2022-09-11 07:26:00,2022,9,Karnataka,MobileApp,error_count,375.32
2022-09-04 02:40:00,2022,9,Karnataka,Payment,error_count,681.72
2022-09-25 04:13:00,2022,9,Karnataka,MobileApp,error_count,580.54
2022-09-29 17:17:00,2022,9,Karnataka,API,error_count,620.38
2022-09-26 00:59:00,2022,9,Karnataka,WebApp,response_time,955.51
2022-09-28 15:14:00,2022,9,Karnataka,API,memory_usage,596.25
2022-09-30 06:51:00,2022,9,Karnataka,WebApp,request_count,166.97
2022-09-08 02:46:00,2022,9,Karnataka,Analytics,error_count,130.97
2022-09-23 08:58:00,2022,9,Karnataka,WebApp,cpu_usage,926.86
2022-09-01 01:11:00,2022,9,Karnataka,MobileApp,request_count,343.4
2022-09-02 08:46:00,2022,9,Karnataka,API,cpu_usage,807.79
2022-09-29 11:27:00,2022,9,Karnataka,MobileApp,request_count,896.96
2022-09-14 02:32:00,2022,9,Karnataka,Analytics,cpu_usage,233.47
2022-09-27 12:26:00,2022,9,Karnataka,API,response_time,274.88
2022-09-13 05:37:00,2022,9,Karnataka,Analytics,cpu_usage,869.23
2022-09-15 16:24:00,2022,9,Karnataka,WebApp,request_count,713.58
2022-09-04 11:08:00,2022,9,Karnataka,MobileApp,cpu_usage,963.87
2022-09-07 15:27:00,2022,9,Karnataka,API,request_count,645.89
2022-09-08 17:26:00,2022,9,Karnataka,Payment,request_count,765.32
2022-09-23 21:14:00,2022,9,Karnataka,Payment,request_count,453.75
2022-09-14 14:58:00,2022,9,Karnataka,Payment,cpu_usage,98.5
2022-09-16 04:17:00,2022,9,Karnataka,Analytics,request_count,274.26
2022-09-01 09:40:00,2022,9,Karnataka,WebApp,cpu_usage,275.28
2022-09-16 21:55:00,2022,9,Karnataka,API,request_count,682.24
2022-09-16 17:19:00,2022,9,Karnataka,MobileApp,memory_usage,811.31
2022-09-29 05:05:00,2022,9,Karnataka,Analytics,memory_usage,364.43
2022-09-09 17:44:00,2022,9,Karnataka,MobileApp,request_count,222.77
2022-09-30 10:40:00,2022,9,Karnataka,WebApp,cpu_usage,199.94
2022-09-11 13:16:00,2022,9,Karnataka,WebApp,error_count,693.17
2022-09-22 04:58:00,2022,9,Karnataka,Payment,memory_usage,391.56
