timestamp,year,month,region,application,metric,value
2024-04-28 16:54:00,2024,4,Rajasthan,Payment,error_count,154.5
2024-04-08 16:19:00,2024,4,Rajasthan,API,error_count,676.73
2024-04-05 09:31:00,2024,4,Rajasthan,WebApp,response_time,419.67
2024-04-11 00:48:00,2024,4,Rajasthan,Payment,cpu_usage,188.92
2024-04-27 23:00:00,2024,4,Rajasthan,API,response_time,361.58
2024-04-24 16:31:00,2024,4,Rajasthan,MobileApp,request_count,419.97
2024-04-15 14:10:00,2024,4,Rajasthan,WebApp,error_count,432.87
2024-04-21 04:48:00,2024,4,Rajasthan,API,cpu_usage,123.47
2024-04-23 20:05:00,2024,4,Rajasthan,Analytics,response_time,743.56
2024-04-06 18:19:00,2024,4,Rajasthan,Payment,response_time,739.83
2024-04-20 13:27:00,2024,4,Rajasthan,MobileApp,memory_usage,928.78
2024-04-27 16:41:00,2024,4,Rajasthan,MobileApp,memory_usage,392.2
2024-04-08 11:18:00,2024,4,Rajasthan,WebApp,memory_usage,261.35
2024-04-21 01:29:00,2024,4,Rajasthan,WebApp,request_count,578.79
2024-04-14 18:59:00,2024,4,Rajasthan,MobileApp,error_count,756.01
2024-04-29 19:00:00,2024,4,Rajasthan,Payment,memory_usage,158.69
2024-04-24 13:48:00,2024,4,Rajasthan,API,cpu_usage,177.77
2024-04-06 05:28:00,2024,4,Rajasthan,Payment,response_time,298.97
2024-04-30 09:32:00,2024,4,Rajasthan,API,cpu_usage,645.49
2024-04-06 19:06:00,2024,4,Rajasthan,API,response_time,786.39
2024-04-28 12:11:00,2024,4,Rajasthan,WebApp,error_count,70.82
2024-04-12 10:20:00,2024,4,Rajasthan,MobileApp,error_count,729.33
2024-04-07 13:34:00,2024,4,Rajasthan,Analytics,memory_usage,97.3
2024-04-12 21:47:00,2024,4,Rajasthan,API,memory_usage,881.87
2024-04-01 13:10:00,2024,4,Rajasthan,Payment,response_time,652.55
2024-04-09 20:56:00,2024,4,Rajasthan,WebApp,response_time,588.34
2024-04-19 16:18:00,2024,4,Rajasthan,MobileApp,cpu_usage,889.63
2024-04-22 11:46:00,2024,4,Rajasthan,WebApp,response_time,176.01
2024-04-12 10:32:00,2024,4,Rajasthan,Payment,error_count,877.94
2024-04-06 12:14:00,2024,4,Rajasthan,API,cpu_usage,514.45
2024-04-14 21:19:00,2024,4,Rajasthan,WebApp,error_count,673.64
2024-04-08 23:53:00,2024,4,Rajasthan,Payment,response_time,972.24
2024-04-07 10:10:00,2024,4,Rajasthan,Analytics,request_count,786.45
2024-04-08 18:42:00,2024,4,Rajasthan,Analytics,response_time,376.62
2024-04-08 00:49:00,2024,4,Rajasthan,Payment,error_count,223.35
2024-04-09 19:56:00,2024,4,Rajasthan,Analytics,error_count,687.81
2024-04-16 03:52:00,2024,4,Rajasthan,WebApp,cpu_usage,763.83
2024-04-04 06:54:00,2024,4,Rajasthan,Payment,cpu_usage,165.52
2024-04-14 10:19:00,2024,4,Rajasthan,WebApp,response_time,422.9
2024-04-04 10:29:00,2024,4,Rajasthan,Analytics,response_time,537.64
2024-04-01 11:56:00,2024,4,Rajasthan,Payment,error_count,682.19
2024-04-01 12:21:00,2024,4,Rajasthan,WebApp,memory_usage,823.63
2024-04-15 12:23:00,2024,4,Rajasthan,MobileApp,response_time,781.92
2024-04-29 19:26:00,2024,4,Rajasthan,API,error_count,34.28
2024-04-15 09:59:00,2024,4,Rajasthan,API,request_count,177.64
2024-04-26 09:02:00,2024,4,Rajasthan,MobileApp,error_count,682.35
2024-04-24 10:09:00,2024,4,Rajasthan,MobileApp,error_count,452.44
2024-04-26 14:02:00,2024,4,Rajasthan,API,cpu_usage,860.19
2024-04-15 02:54:00,2024,4,Rajasthan,WebApp,error_count,319.22
2024-04-06 18:03:00,2024,4,Rajasthan,API,request_count,345.23
2024-04-10 06:54:00,2024,4,Rajasthan,WebApp,memory_usage,278.78
2024-04-25 13:59:00,2024,4,Rajasthan,MobileApp,error_count,293.91
2024-04-17 00:53:00,2024,4,Rajasthan,Analytics,memory_usage,159.69
2024-04-17 10:37:00,2024,4,Rajasthan,Analytics,response_time,263.25
2024-04-25 03:57:00,2024,4,Rajasthan,WebApp,error_count,400.73
2024-04-05 13:47:00,2024,4,Rajasthan,Analytics,error_count,114.99
2024-04-19 19:26:00,2024,4,Rajasthan,MobileApp,error_count,405.89
2024-04-19 21:23:00,2024,4,Rajasthan,Payment,error_count,996.33
2024-04-06 03:19:00,2024,4,Rajasthan,Payment,error_count,399.86
2024-04-23 09:02:00,2024,4,Rajasthan,MobileApp,request_count,575.42
2024-04-04 09:36:00,2024,4,Rajasthan,Payment,memory_usage,559.9
2024-04-05 21:32:00,2024,4,Rajasthan,WebApp,error_count,542.88
2024-04-29 18:03:00,2024,4,Rajasthan,MobileApp,cpu_usage,368.92
2024-04-12 20:15:00,2024,4,Rajasthan,MobileApp,cpu_usage,317.86
2024-04-04 13:45:00,2024,4,Rajasthan,Payment,request_count,808.23
2024-04-13 19:05:00,2024,4,Rajasthan,Payment,cpu_usage,500.29
2024-04-15 02:07:00,2024,4,Rajasthan,Payment,response_time,748.3
