timestamp,year,month,region,application,metric,value
2023-06-06 05:04:00,2023,6,Karnataka,MobileApp,request_count,944.94
2023-06-04 23:30:00,2023,6,Karnataka,Payment,cpu_usage,448.64
2023-06-20 17:02:00,2023,6,Karnataka,Payment,cpu_usage,738.58
2023-06-12 06:32:00,2023,6,Karnataka,Analytics,request_count,976.0
2023-06-06 06:59:00,2023,6,Karnataka,Analytics,error_count,995.78
2023-06-13 07:21:00,2023,6,Karnataka,Payment,response_time,538.06
2023-06-26 02:29:00,2023,6,Karnataka,API,request_count,640.83
2023-06-23 09:49:00,2023,6,Karnataka,MobileApp,request_count,253.84
2023-06-05 11:15:00,2023,6,Karnataka,Payment,memory_usage,95.47
2023-06-12 19:54:00,2023,6,Karnataka,MobileApp,cpu_usage,521.35
2023-06-02 22:24:00,2023,6,Karnataka,MobileApp,cpu_usage,816.65
2023-06-03 15:43:00,2023,6,Karnataka,Payment,error_count,120.26
2023-06-13 00:01:00,2023,6,Karnataka,Analytics,response_time,861.18
2023-06-14 12:45:00,2023,6,Karnataka,Payment,memory_usage,344.98
2023-06-08 09:40:00,2023,6,Karnataka,API,cpu_usage,829.1
2023-06-07 01:58:00,2023,6,Karnataka,MobileApp,cpu_usage,454.35
2023-06-24 14:31:00,2023,6,Karnataka,WebApp,error_count,272.63
2023-06-27 20:28:00,2023,6,Karnataka,API,cpu_usage,854.35
2023-06-05 08:39:00,2023,6,Karnataka,Analytics,error_count,69.61
2023-06-18 17:20:00,2023,6,Karnataka,WebApp,response_time,226.24
2023-06-03 02:33:00,2023,6,Karnataka,WebApp,response_time,885.31
2023-06-02 18:43:00,2023,6,Karnataka,Analytics,error_count,50.94
2023-06-12 21:37:00,2023,6,Karnataka,WebApp,memory_usage,716.75
2023-06-14 12:56:00,2023,6,Karnataka,Analytics,error_count,321.0
2023-06-12 00:45:00,2023,6,Karnataka,MobileApp,response_time,994.31
2023-06-07 17:30:00,2023,6,Karnataka,Payment,cpu_usage,143.16
2023-06-21 02:49:00,2023,6,Karnataka,API,memory_usage,961.11
2023-06-10 14:43:00,2023,6,Karnataka,MobileApp,error_count,932.72
2023-06-30 00:39:00,2023,6,Karnataka,MobileApp,cpu_usage,456.3
2023-06-11 17:01:00,2023,6,Karnataka,API,memory_usage,897.87
2023-06-24 09:48:00,2023,6,Karnataka,WebApp,response_time,467.54
2023-06-30 20:19:00,2023,6,Karnataka,Analytics,error_count,30.81
2023-06-06 04:37:00,2023,6,Karnataka,MobileApp,request_count,140.1
2023-06-02 03:28:00,2023,6,Karnataka,MobileApp,request_count,115.09
2023-06-01 11:47:00,2023,6,Karnataka,MobileApp,request_count,140.92
2023-06-02 12:06:00,2023,6,Karnataka,Payment,memory_usage,282.25
2023-06-24 00:06:00,2023,6,Karnataka,Payment,response_time,714.68
2023-06-28 16:55:00,2023,6,Karnataka,WebApp,cpu_usage,135.11
2023-06-27 07:11:00,2023,6,Karnataka,Analytics,response_time,549.75
2023-06-13 01:41:00,2023,6,Karnataka,WebApp,memory_usage,105.17
2023-06-22 07:25:00,2023,6,Karnataka,Analytics,memory_usage,974.27
2023-06-18 17:44:00,2023,6,Karnataka,MobileApp,cpu_usage,709.82
2023-06-19 05:52:00,2023,6,Karnataka,WebApp,request_count,900.21
2023-06-14 12:24:00,2023,6,Karnataka,Analytics,response_time,336.42
2023-06-13 10:01:00,2023,6,Karnataka,WebApp,error_count,727.58
2023-06-07 10:38:00,2023,6,Karnataka,Analytics,memory_usage,889.11
2023-06-16 20:58:00,2023,6,Karnataka,MobileApp,response_time,995.94
2023-06-05 17:47:00,2023,6,Karnataka,WebApp,memory_usage,491.65
2023-06-07 04:33:00,2023,6,Karnataka,API,response_time,351.08
