timestamp,year,month,region,application,metric,value
2024-05-04 14:51:00,2024,5,Rajasthan,WebApp,response_time,421.21
2024-05-22 02:48:00,2024,5,Rajasthan,WebApp,request_count,927.35
2024-05-26 00:19:00,2024,5,Rajasthan,Analytics,request_count,536.89
2024-05-02 08:25:00,2024,5,Rajasthan,WebApp,memory_usage,212.87
2024-05-27 18:20:00,2024,5,Rajasthan,Payment,memory_usage,682.81
2024-05-12 09:51:00,2024,5,Rajasthan,Analytics,request_count,913.28
2024-05-08 18:00:00,2024,5,Rajasthan,Analytics,cpu_usage,670.85
2024-05-25 22:47:00,2024,5,Rajasthan,API,request_count,665.63
2024-05-07 00:05:00,2024,5,Rajasthan,API,memory_usage,969.03
2024-05-01 01:53:00,2024,5,Rajasthan,MobileApp,error_count,558.01
2024-05-06 10:48:00,2024,5,Rajasthan,Payment,response_time,952.25
2024-05-25 22:33:00,2024,5,Rajasthan,Analytics,cpu_usage,312.6
2024-05-09 21:50:00,2024,5,Rajasthan,Payment,request_count,610.77
2024-05-19 11:47:00,2024,5,Rajasthan,API,request_count,526.65
2024-05-23 01:44:00,2024,5,Rajasthan,WebApp,cpu_usage,522.38
2024-05-27 21:40:00,2024,5,Rajasthan,MobileApp,memory_usage,848.15
2024-05-28 13:36:00,2024,5,Rajasthan,WebApp,request_count,164.46
2024-05-05 07:57:00,2024,5,Rajasthan,API,memory_usage,879.42
2024-05-19 13:14:00,2024,5,Rajasthan,WebApp,response_time,622.16
2024-05-18 06:00:00,2024,5,Rajasthan,WebApp,response_time,886.03
2024-05-13 20:25:00,2024,5,Rajasthan,WebApp,memory_usage,806.98
2024-05-07 09:28:00,2024,5,Rajasthan,WebApp,response_time,149.53
2024-05-18 14:07:00,2024,5,Rajasthan,WebApp,request_count,218.99
2024-05-07 12:20:00,2024,5,Rajasthan,WebApp,error_count,169.65
2024-05-21 22:59:00,2024,5,Rajasthan,API,request_count,969.78
2024-05-26 21:24:00,2024,5,Rajasthan,MobileApp,memory_usage,289.78
2024-05-19 12:07:00,2024,5,Rajasthan,Analytics,request_count,244.73
2024-05-30 06:16:00,2024,5,Rajasthan,API,error_count,943.0
2024-05-27 06:16:00,2024,5,Rajasthan,API,cpu_usage,977.19
2024-05-09 16:03:00,2024,5,Rajasthan,Payment,response_time,124.54
2024-05-26 09:18:00,2024,5,Rajasthan,WebApp,request_count,409.97
2024-05-25 22:17:00,2024,5,Rajasthan,MobileApp,memory_usage,766.46
2024-05-03 14:29:00,2024,5,Rajasthan,Analytics,memory_usage,309.97
2024-05-21 07:20:00,2024,5,Rajasthan,API,memory_usage,151.11
2024-05-31 13:07:00,2024,5,Rajasthan,Analytics,request_count,544.56
2024-05-08 15:54:00,2024,5,Rajasthan,Payment,response_time,73.87
2024-05-16 19:42:00,2024,5,Rajasthan,API,cpu_usage,911.8
2024-05-20 20:46:00,2024,5,Rajasthan,MobileApp,error_count,773.75
2024-05-16 14:41:00,2024,5,Rajasthan,Analytics,response_time,457.08
2024-05-15 08:26:00,2024,5,Rajasthan,Analytics,request_count,511.58
2024-05-21 03:40:00,2024,5,Rajasthan,Payment,error_count,970.24
2024-05-10 16:15:00,2024,5,Rajasthan,Analytics,response_time,619.29
2024-05-06 23:36:00,2024,5,Rajasthan,MobileApp,request_count,217.66
2024-05-19 22:56:00,2024,5,Rajasthan,MobileApp,error_count,847.86
2024-05-07 23:18:00,2024,5,Rajasthan,MobileApp,request_count,653.99
2024-05-14 10:21:00,2024,5,Rajasthan,WebApp,request_count,604.26
2024-05-17 10:02:00,2024,5,Rajasthan,WebApp,request_count,335.65
