timestamp,year,month,region,application,metric,value
2024-07-01 06:08:00,2024,7,Karnataka,MobileApp,memory_usage,913.05
2024-07-02 19:11:00,2024,7,Karnataka,MobileApp,request_count,509.77
2024-07-23 12:10:00,2024,7,Karnataka,Payment,request_count,718.29
2024-07-19 07:22:00,2024,7,Karnataka,MobileApp,response_time,513.96
2024-07-12 08:32:00,2024,7,Karnataka,Payment,cpu_usage,146.58
2024-07-27 06:50:00,2024,7,Karnataka,WebApp,request_count,934.82
2024-07-30 03:57:00,2024,7,Karnataka,API,response_time,528.11
2024-07-02 06:12:00,2024,7,Karnataka,Payment,cpu_usage,268.5
2024-07-20 21:34:00,2024,7,Karnataka,WebApp,cpu_usage,671.09
2024-07-05 10:34:00,2024,7,Karnataka,Payment,error_count,749.19
2024-07-25 03:37:00,2024,7,Karnataka,API,response_time,832.42
2024-07-04 04:56:00,2024,7,Karnataka,API,response_time,533.85
2024-07-21 12:56:00,2024,7,Karnataka,API,error_count,904.34
2024-07-04 20:27:00,2024,7,Karnataka,Payment,request_count,935.3
2024-07-11 13:57:00,2024,7,Karnataka,Payment,response_time,56.08
2024-07-02 19:18:00,2024,7,Karnataka,Analytics,cpu_usage,756.25
2024-07-09 17:35:00,2024,7,Karnataka,WebApp,response_time,359.31
2024-07-01 15:47:00,2024,7,Karnataka,API,memory_usage,275.67
2024-07-12 09:23:00,2024,7,Karnataka,Payment,request_count,485.17
2024-07-04 11:52:00,2024,7,Karnataka,WebApp,cpu_usage,340.36
2024-07-28 09:19:00,2024,7,Karnataka,Payment,response_time,900.87
2024-07-29 05:33:00,2024,7,Karnataka,Payment,memory_usage,479.43
2024-07-13 03:29:00,2024,7,Karnataka,Analytics,response_time,763.26
2024-07-15 13:17:00,2024,7,Karnataka,WebApp,memory_usage,646.79
2024-07-02 23:07:00,2024,7,Karnataka,MobileApp,error_count,34.86
2024-07-20 00:57:00,2024,7,Karnataka,Analytics,request_count,411.21
2024-07-15 12:13:00,2024,7,Karnataka,Payment,memory_usage,889.37
2024-07-23 11:46:00,2024,7,Karnataka,Analytics,error_count,82.77
2024-07-28 01:26:00,2024,7,Karnataka,Payment,error_count,158.69
2024-07-03 18:38:00,2024,7,Karnataka,Payment,request_count,620.61
2024-07-26 15:51:00,2024,7,Karnataka,WebApp,memory_usage,73.81
2024-07-18 06:35:00,2024,7,Karnataka,Payment,error_count,702.45
2024-07-28 13:08:00,2024,7,Karnataka,Payment,cpu_usage,848.76
2024-07-19 17:18:00,2024,7,Karnataka,Analytics,memory_usage,71.22
2024-07-11 14:56:00,2024,7,Karnataka,API,memory_usage,513.14
2024-07-14 14:37:00,2024,7,Karnataka,MobileApp,error_count,444.99
2024-07-25 01:58:00,2024,7,Karnataka,Payment,request_count,946.24
2024-07-26 06:29:00,2024,7,Karnataka,API,cpu_usage,367.56
2024-07-01 09:32:00,2024,7,Karnataka,Payment,request_count,776.16
2024-07-30 12:40:00,2024,7,Karnataka,WebApp,memory_usage,174.72
2024-07-05 16:41:00,2024,7,Karnataka,Analytics,memory_usage,870.49
2024-07-27 20:53:00,2024,7,Karnataka,API,cpu_usage,285.73
2024-07-21 11:52:00,2024,7,Karnataka,WebApp,memory_usage,424.07
2024-07-02 10:50:00,2024,7,Karnataka,Analytics,memory_usage,363.69
2024-07-02 20:05:00,2024,7,Karnataka,MobileApp,memory_usage,869.36
2024-07-22 01:28:00,2024,7,Karnataka,WebApp,response_time,828.11
2024-07-28 10:49:00,2024,7,Karnataka,WebApp,error_count,51.17
2024-07-21 20:35:00,2024,7,Karnataka,WebApp,cpu_usage,145.8
2024-07-23 09:35:00,2024,7,Karnataka,WebApp,cpu_usage,466.11
2024-07-07 14:12:00,2024,7,Karnataka,WebApp,cpu_usage,921.43
2024-07-17 08:05:00,2024,7,Karnataka,MobileApp,cpu_usage,342.37
2024-07-01 09:22:00,2024,7,Karnataka,Payment,cpu_usage,361.47
2024-07-31 09:26:00,2024,7,Karnataka,Payment,response_time,211.16
2024-07-24 00:53:00,2024,7,Karnataka,Payment,request_count,764.13
2024-07-12 22:29:00,2024,7,Karnataka,Analytics,memory_usage,447.53
2024-07-09 02:45:00,2024,7,Karnataka,Payment,cpu_usage,133.49
2024-07-25 23:01:00,2024,7,Karnataka,API,request_count,251.78
2024-07-16 13:19:00,2024,7,Karnataka,MobileApp,error_count,881.24
2024-07-19 21:07:00,2024,7,Karnataka,API,response_time,961.78
2024-07-28 23:41:00,2024,7,Karnataka,API,memory_usage,365.84
2024-07-02 03:08:00,2024,7,Karnataka,Analytics,cpu_usage,682.02
2024-07-02 02:40:00,2024,7,Karnataka,API,error_count,705.97
2024-07-27 22:56:00,2024,7,Karnataka,MobileApp,response_time,487.1
2024-07-08 21:26:00,2024,7,Karnataka,Payment,response_time,678.08
2024-07-16 11:37:00,2024,7,Karnataka,MobileApp,request_count,198.96
2024-07-11 06:16:00,2024,7,Karnataka,MobileApp,response_time,102.6
2024-07-07 07:55:00,2024,7,Karnataka,API,response_time,767.71
2024-07-12 14:07:00,2024,7,Karnataka,API,request_count,430.65
