timestamp,year,month,region,application,metric,value
2024-07-01 00:22:00,2024,7,Maharashtra,MobileApp,cpu_usage,178.32
2024-07-24 07:19:00,2024,7,Maharashtra,WebApp,request_count,203.95
2024-07-31 02:32:00,2024,7,Maharashtra,WebApp,memory_usage,22.65
2024-07-01 17:45:00,2024,7,Maharashtra,MobileApp,error_count,150.74
2024-07-15 14:16:00,2024,7,Maharashtra,Payment,request_count,900.95
2024-07-02 13:22:00,2024,7,Maharashtra,Analytics,memory_usage,413.37
2024-07-02 09:08:00,2024,7,Maharashtra,MobileApp,response_time,387.9
2024-07-22 18:02:00,2024,7,Maharashtra,API,memory_usage,911.35
2024-07-05 14:29:00,2024,7,Maharashtra,MobileApp,response_time,875.97
2024-07-13 11:00:00,2024,7,Maharashtra,Analytics,response_time,333.21
2024-07-19 11:58:00,2024,7,Maharashtra,API,request_count,295.04
2024-07-27 04:45:00,2024,7,Maharashtra,API,request_count,603.97
2024-07-14 16:30:00,2024,7,Maharashtra,Payment,error_count,47.72
2024-07-01 07:05:00,2024,7,Maharashtra,Payment,cpu_usage,808.08
2024-07-01 20:12:00,2024,7,Maharashtra,MobileApp,error_count,681.42
2024-07-16 04:07:00,2024,7,Maharashtra,API,memory_usage,93.44
2024-07-28 03:58:00,2024,7,Maharashtra,Analytics,response_time,233.72
2024-07-14 19:26:00,2024,7,Maharashtra,MobileApp,response_time,149.69
2024-07-20 00:49:00,2024,7,Maharashtra,Analytics,memory_usage,773.65
2024-07-08 00:19:00,2024,7,Maharashtra,Analytics,response_time,668.42
2024-07-17 11:29:00,2024,7,Maharashtra,WebApp,cpu_usage,487.46
2024-07-07 06:23:00,2024,7,Maharashtra,Payment,response_time,787.63
2024-07-20 13:41:00,2024,7,Maharashtra,MobileApp,cpu_usage,259.91
2024-07-06 21:55:00,2024,7,Maharashtra,MobileApp,cpu_usage,102.73
2024-07-16 00:31:00,2024,7,Maharashtra,Payment,request_count,729.84
2024-07-16 09:19:00,2024,7,Maharashtra,WebApp,error_count,704.97
2024-07-12 14:06:00,2024,7,Maharashtra,API,memory_usage,481.77
2024-07-07 23:24:00,2024,7,Maharashtra,Payment,response_time,577.54
2024-07-05 08:30:00,2024,7,Maharashtra,WebApp,response_time,341.71
2024-07-04 11:11:00,2024,7,Maharashtra,WebApp,request_count,330.73
2024-07-20 09:33:00,2024,7,Maharashtra,Analytics,request_count,252.77
2024-07-26 20:21:00,2024,7,Maharashtra,MobileApp,error_count,895.13
2024-07-11 15:03:00,2024,7,Maharashtra,Analytics,request_count,800.23
2024-07-09 16:43:00,2024,7,Maharashtra,Payment,response_time,507.95
2024-07-07 13:05:00,2024,7,Maharashtra,MobileApp,request_count,219.1
2024-07-24 14:31:00,2024,7,Maharashtra,WebApp,memory_usage,637.66
2024-07-14 00:26:00,2024,7,Maharashtra,Analytics,error_count,500.54
2024-07-22 04:42:00,2024,7,Maharashtra,Payment,request_count,131.93
2024-07-23 19:40:00,2024,7,Maharashtra,API,request_count,761.67
2024-07-09 07:53:00,2024,7,Maharashtra,MobileApp,request_count,736.48
2024-07-23 09:44:00,2024,7,Maharashtra,MobileApp,error_count,552.74
2024-07-01 14:20:00,2024,7,Maharashtra,Analytics,response_time,742.01
2024-07-15 08:47:00,2024,7,Maharashtra,Payment,response_time,453.63
2024-07-08 03:22:00,2024,7,Maharashtra,WebApp,error_count,907.38
2024-07-07 12:05:00,2024,7,Maharashtra,API,request_count,509.77
2024-07-28 20:59:00,2024,7,Maharashtra,Analytics,response_time,345.06
2024-07-17 12:00:00,2024,7,Maharashtra,Analytics,memory_usage,152.05
2024-07-12 12:30:00,2024,7,Maharashtra,WebApp,memory_usage,335.55
2024-07-08 07:16:00,2024,7,Maharashtra,Analytics,request_count,84.83
2024-07-16 12:17:00,2024,7,Maharashtra,Analytics,error_count,504.74
2024-07-05 07:09:00,2024,7,Maharashtra,Analytics,memory_usage,704.79
2024-07-09 15:31:00,2024,7,Maharashtra,MobileApp,memory_usage,980.66
2024-07-24 13:22:00,2024,7,Maharashtra,Analytics,request_count,957.65
2024-07-21 13:13:00,2024,7,Maharashtra,MobileApp,error_count,114.71
2024-07-18 15:13:00,2024,7,Maharashtra,API,error_count,724.14
2024-07-07 09:24:00,2024,7,Maharashtra,API,memory_usage,33.89
2024-07-09 19:16:00,2024,7,Maharashtra,WebApp,error_count,97.53
