timestamp,year,month,region,application,metric,value
2025-03-27 16:06:00,2025,3,Delhi,MobileApp,error_count,622.61
2025-03-25 23:22:00,2025,3,Delhi,API,memory_usage,732.65
2025-03-20 18:06:00,2025,3,Delhi,WebApp,memory_usage,180.98
2025-03-13 11:28:00,2025,3,Delhi,WebApp,error_count,232.02
2025-03-21 16:06:00,2025,3,Delhi,Analytics,cpu_usage,826.82
2025-03-31 00:29:00,2025,3,Delhi,MobileApp,response_time,83.16
2025-03-20 01:05:00,2025,3,Delhi,Payment,cpu_usage,986.48
2025-03-16 06:47:00,2025,3,Delhi,Analytics,cpu_usage,876.56
2025-03-14 02:12:00,2025,3,Delhi,Payment,response_time,682.98
2025-03-30 02:25:00,2025,3,Delhi,API,request_count,44.87
2025-03-22 00:21:00,2025,3,Delhi,API,error_count,116.4
2025-03-15 23:50:00,2025,3,Delhi,API,cpu_usage,306.62
2025-03-19 07:52:00,2025,3,Delhi,Analytics,error_count,778.36
2025-03-25 20:31:00,2025,3,Delhi,Payment,cpu_usage,878.73
2025-03-12 03:46:00,2025,3,Delhi,API,error_count,456.3
2025-03-26 13:12:00,2025,3,Delhi,API,response_time,366.77
2025-03-04 10:40:00,2025,3,Delhi,Analytics,cpu_usage,59.66
2025-03-07 23:58:00,2025,3,Delhi,Payment,response_time,405.89
2025-03-10 02:01:00,2025,3,Delhi,MobileApp,cpu_usage,578.36
2025-03-20 07:20:00,2025,3,Delhi,API,request_count,525.52
2025-03-10 10:28:00,2025,3,Delhi,Payment,cpu_usage,137.9
2025-03-22 17:56:00,2025,3,Delhi,MobileApp,cpu_usage,217.37
2025-03-10 02:24:00,2025,3,Delhi,Analytics,cpu_usage,321.22
2025-03-03 19:45:00,2025,3,Delhi,MobileApp,error_count,930.43
2025-03-13 02:46:00,2025,3,Delhi,API,request_count,535.56
2025-03-03 17:11:00,2025,3,Delhi,MobileApp,memory_usage,644.94
2025-03-01 13:18:00,2025,3,Delhi,WebApp,error_count,718.91
2025-03-19 18:30:00,2025,3,Delhi,Payment,error_count,930.22
