timestamp,year,month,region,application,metric,value
2023-08-17 02:03:00,2023,8,Gujarat,WebApp,memory_usage,602.85
2023-08-17 22:12:00,2023,8,Gujarat,WebApp,memory_usage,306.13
2023-08-17 14:25:00,2023,8,Gujarat,API,memory_usage,281.22
2023-08-15 13:04:00,2023,8,Gujarat,MobileApp,memory_usage,364.88
2023-08-07 08:22:00,2023,8,Gujarat,Payment,response_time,48.87
2023-08-22 13:46:00,2023,8,Gujarat,Payment,memory_usage,484.52
2023-08-09 08:29:00,2023,8,Gujarat,Analytics,request_count,154.63
2023-08-26 17:32:00,2023,8,Gujarat,Payment,error_count,953.9
2023-08-23 17:40:00,2023,8,Gujarat,WebApp,error_count,861.28
2023-08-27 20:29:00,2023,8,Gujarat,Analytics,cpu_usage,865.63
2023-08-15 19:00:00,2023,8,Gujarat,API,request_count,438.81
2023-08-16 02:30:00,2023,8,Gujarat,Analytics,cpu_usage,608.22
2023-08-18 05:22:00,2023,8,Gujarat,Payment,error_count,409.4
2023-08-22 01:00:00,2023,8,Gujarat,Analytics,cpu_usage,426.07
2023-08-20 21:54:00,2023,8,Gujarat,Payment,request_count,319.18
2023-08-29 02:16:00,2023,8,Gujarat,MobileApp,response_time,456.17
2023-08-22 09:23:00,2023,8,Gujarat,API,cpu_usage,299.37
2023-08-15 00:43:00,2023,8,Gujarat,MobileApp,response_time,590.69
2023-08-31 10:51:00,2023,8,Gujarat,MobileApp,error_count,795.53
2023-08-14 20:52:00,2023,8,Gujarat,MobileApp,memory_usage,837.36
2023-08-27 03:38:00,2023,8,Gujarat,Analytics,cpu_usage,95.17
2023-08-26 22:45:00,2023,8,Gujarat,Payment,response_time,343.89
2023-08-25 21:35:00,2023,8,Gujarat,MobileApp,memory_usage,294.98
2023-08-20 23:28:00,2023,8,Gujarat,WebApp,cpu_usage,688.31
2023-08-06 18:57:00,2023,8,Gujarat,Analytics,request_count,627.26
2023-08-24 05:29:00,2023,8,Gujarat,API,request_count,918.25
2023-08-15 08:39:00,2023,8,Gujarat,Analytics,error_count,438.0
2023-08-27 14:32:00,2023,8,Gujarat,WebApp,cpu_usage,528.99
2023-08-20 05:01:00,2023,8,Gujarat,Analytics,cpu_usage,27.46
2023-08-24 18:58:00,2023,8,Gujarat,Payment,response_time,424.6
2023-08-06 14:46:00,2023,8,Gujarat,Payment,request_count,371.86
2023-08-28 17:17:00,2023,8,Gujarat,Analytics,cpu_usage,935.14
2023-08-17 05:55:00,2023,8,Gujarat,Payment,cpu_usage,976.99
2023-08-09 10:06:00,2023,8,Gujarat,WebApp,cpu_usage,13.6
2023-08-26 23:43:00,2023,8,Gujarat,WebApp,cpu_usage,724.18
2023-08-31 08:03:00,2023,8,Gujarat,Analytics,request_count,344.45
2023-08-14 00:32:00,2023,8,Gujarat,Payment,error_count,760.82
2023-08-20 04:24:00,2023,8,Gujarat,API,response_time,904.04
2023-08-17 13:59:00,2023,8,Gujarat,MobileApp,request_count,550.31
2023-08-07 14:15:00,2023,8,Gujarat,API,cpu_usage,806.56
2023-08-02 09:16:00,2023,8,Gujarat,MobileApp,cpu_usage,943.14
2023-08-07 02:03:00,2023,8,Gujarat,Analytics,cpu_usage,45.49
2023-08-22 11:06:00,2023,8,Gujarat,API,cpu_usage,193.39
2023-08-29 18:39:00,2023,8,Gujarat,WebApp,memory_usage,320.52
2023-08-07 21:34:00,2023,8,Gujarat,MobileApp,response_time,237.01
2023-08-03 00:10:00,2023,8,Gujarat,Payment,error_count,38.55
2023-08-19 15:21:00,2023,8,Gujarat,WebApp,error_count,981.76
2023-08-02 05:13:00,2023,8,Gujarat,API,error_count,431.27
2023-08-04 13:21:00,2023,8,Gujarat,Analytics,request_count,310.08
2023-08-14 14:10:00,2023,8,Gujarat,Payment,memory_usage,182.28
2023-08-17 21:07:00,2023,8,Gujarat,Payment,error_count,58.57
2023-08-12 21:02:00,2023,8,Gujarat,Analytics,error_count,701.84
2023-08-10 09:19:00,2023,8,Gujarat,API,request_count,54.51
2023-08-10 06:19:00,2023,8,Gujarat,API,request_count,247.73
2023-08-20 00:14:00,2023,8,Gujarat,WebApp,error_count,227.06
2023-08-04 17:37:00,2023,8,Gujarat,MobileApp,error_count,369.54
2023-08-06 11:30:00,2023,8,Gujarat,MobileApp,request_count,15.36
2023-08-12 14:01:00,2023,8,Gujarat,API,request_count,929.42
2023-08-03 10:47:00,2023,8,Gujarat,MobileApp,response_time,281.11
2023-08-22 18:29:00,2023,8,Gujarat,MobileApp,request_count,870.85
2023-08-02 20:09:00,2023,8,Gujarat,MobileApp,error_count,129.1
2023-08-10 02:38:00,2023,8,Gujarat,Payment,response_time,424.75
2023-08-05 14:27:00,2023,8,Gujarat,API,cpu_usage,802.48
2023-08-14 14:15:00,2023,8,Gujarat,MobileApp,memory_usage,660.98
2023-08-12 12:46:00,2023,8,Gujarat,Payment,request_count,206.55
2023-08-23 11:40:00,2023,8,Gujarat,WebApp,memory_usage,413.27
2023-08-08 02:18:00,2023,8,Gujarat,WebApp,cpu_usage,357.39
