timestamp,year,month,region,application,metric,value
2022-10-02 03:22:00,2022,10,Maharashtra,Analytics,cpu_usage,532.01
2022-10-08 07:13:00,2022,10,Maharashtra,Payment,memory_usage,416.48
2022-10-22 10:42:00,2022,10,Maharashtra,WebApp,memory_usage,210.21
2022-10-09 10:29:00,2022,10,Maharashtra,API,error_count,950.99
2022-10-21 18:27:00,2022,10,Maharashtra,API,request_count,298.69
2022-10-28 04:40:00,2022,10,Maharashtra,API,error_count,741.37
2022-10-15 14:07:00,2022,10,Maharashtra,Payment,error_count,963.71
2022-10-09 09:50:00,2022,10,Maharashtra,API,cpu_usage,78.3
2022-10-24 17:38:00,2022,10,Maharashtra,Payment,memory_usage,563.93
2022-10-02 18:58:00,2022,10,Maharashtra,API,request_count,645.79
2022-10-16 15:37:00,2022,10,Maharashtra,Analytics,request_count,293.67
2022-10-20 03:53:00,2022,10,Maharashtra,MobileApp,cpu_usage,838.71
2022-10-06 21:25:00,2022,10,Maharashtra,MobileApp,error_count,409.51
2022-10-15 13:53:00,2022,10,Maharashtra,Analytics,error_count,430.1
2022-10-15 04:59:00,2022,10,Maharashtra,MobileApp,error_count,629.97
2022-10-31 09:38:00,2022,10,Maharashtra,Payment,error_count,921.86
2022-10-01 18:54:00,2022,10,Maharashtra,Payment,memory_usage,933.48
2022-10-17 21:25:00,2022,10,Maharashtra,Payment,memory_usage,22.4
2022-10-19 23:54:00,2022,10,Maharashtra,API,error_count,237.41
2022-10-10 17:25:00,2022,10,Maharashtra,API,cpu_usage,167.49
2022-10-16 18:03:00,2022,10,Maharashtra,WebApp,request_count,631.57
2022-10-02 02:52:00,2022,10,Maharashtra,MobileApp,response_time,704.62
2022-10-13 14:06:00,2022,10,Maharashtra,API,cpu_usage,648.26
2022-10-11 13:15:00,2022,10,Maharashtra,API,request_count,242.71
2022-10-20 09:41:00,2022,10,Maharashtra,MobileApp,cpu_usage,162.69
2022-10-01 04:03:00,2022,10,Maharashtra,Payment,request_count,976.87
2022-10-28 02:19:00,2022,10,Maharashtra,WebApp,response_time,285.06
2022-10-12 11:14:00,2022,10,Maharashtra,Analytics,request_count,656.44
2022-10-06 21:07:00,2022,10,Maharashtra,MobileApp,error_count,726.88
2022-10-23 19:14:00,2022,10,Maharashtra,MobileApp,request_count,166.06
2022-10-22 11:08:00,2022,10,Maharashtra,API,memory_usage,744.58
2022-10-28 02:33:00,2022,10,Maharashtra,WebApp,response_time,121.96
2022-10-10 05:40:00,2022,10,Maharashtra,Analytics,cpu_usage,319.99
2022-10-19 08:36:00,2022,10,Maharashtra,Analytics,cpu_usage,911.0
2022-10-11 08:20:00,2022,10,Maharashtra,API,cpu_usage,21.37
2022-10-01 19:09:00,2022,10,Maharashtra,Payment,response_time,963.34
2022-10-08 08:50:00,2022,10,Maharashtra,WebApp,cpu_usage,525.46
2022-10-15 23:39:00,2022,10,Maharashtra,WebApp,response_time,103.34
2022-10-09 04:29:00,2022,10,Maharashtra,WebApp,memory_usage,572.35
2022-10-03 02:43:00,2022,10,Maharashtra,MobileApp,error_count,370.01
2022-10-16 14:17:00,2022,10,Maharashtra,Analytics,memory_usage,822.23
2022-10-05 06:47:00,2022,10,Maharashtra,Analytics,response_time,132.07
2022-10-21 22:03:00,2022,10,Maharashtra,MobileApp,request_count,196.05
2022-10-01 15:30:00,2022,10,Maharashtra,MobileApp,memory_usage,44.45
2022-10-23 17:26:00,2022,10,Maharashtra,WebApp,cpu_usage,920.34
2022-10-02 07:55:00,2022,10,Maharashtra,Analytics,memory_usage,740.18
2022-10-19 00:48:00,2022,10,Maharashtra,API,error_count,739.8
2022-10-13 13:40:00,2022,10,Maharashtra,MobileApp,memory_usage,512.38
2022-10-28 13:58:00,2022,10,Maharashtra,MobileApp,response_time,697.22
2022-10-08 11:00:00,2022,10,Maharashtra,WebApp,cpu_usage,524.61
2022-10-28 07:22:00,2022,10,Maharashtra,WebApp,memory_usage,373.03
2022-10-01 07:31:00,2022,10,Maharashtra,Analytics,memory_usage,825.7
2022-10-25 04:53:00,2022,10,Maharashtra,API,request_count,897.56
2022-10-26 06:18:00,2022,10,Maharashtra,Analytics,response_time,953.4
2022-10-17 09:06:00,2022,10,Maharashtra,Payment,cpu_usage,242.25
2022-10-09 11:19:00,2022,10,Maharashtra,Payment,request_count,290.48
2022-10-17 19:37:00,2022,10,Maharashtra,API,request_count,697.01
2022-10-02 11:49:00,2022,10,Maharashtra,WebApp,cpu_usage,354.01
2022-10-24 22:28:00,2022,10,Maharashtra,WebApp,error_count,933.79
2022-10-14 13:29:00,2022,10,Maharashtra,MobileApp,request_count,870.24
2022-10-12 05:55:00,2022,10,Maharashtra,WebApp,memory_usage,766.63
2022-10-02 05:29:00,2022,10,Maharashtra,Payment,cpu_usage,932.54
2022-10-13 04:39:00,2022,10,Maharashtra,Payment,cpu_usage,958.85
2022-10-07 15:00:00,2022,10,Maharashtra,WebApp,cpu_usage,362.73
2022-10-15 22:47:00,2022,10,Maharashtra,MobileApp,response_time,509.05
2022-10-06 02:49:00,2022,10,Maharashtra,Analytics,error_count,286.0
2022-10-07 01:22:00,2022,10,Maharashtra,MobileApp,request_count,289.64
2022-10-25 20:55:00,2022,10,Maharashtra,API,request_count,507.29
2022-10-21 23:35:00,2022,10,Maharashtra,Analytics,cpu_usage,808.07
2022-10-04 18:40:00,2022,10,Maharashtra,Payment,request_count,567.24
2022-10-14 09:30:00,2022,10,Maharashtra,Payment,response_time,43.71
2022-10-17 18:18:00,2022,10,Maharashtra,Payment,memory_usage,79.59
2022-10-19 04:14:00,2022,10,Maharashtra,API,request_count,170.38
2022-10-12 23:05:00,2022,10,Maharashtra,Analytics,error_count,246.36
2022-10-01 00:16:00,2022,10,Maharashtra,MobileApp,cpu_usage,286.38
2022-10-04 08:54:00,2022,10,Maharashtra,Analytics,request_count,217.06
2022-10-10 11:43:00,2022,10,Maharashtra,MobileApp,request_count,955.73
2022-10-01 04:13:00,2022,10,Maharashtra,Payment,response_time,170.45
2022-10-04 03:26:00,2022,10,Maharashtra,API,request_count,520.16
2022-10-05 00:03:00,2022,10,Maharashtra,Payment,response_time,474.03
2022-10-13 21:03:00,2022,10,Maharashtra,WebApp,memory_usage,271.54
